n_paragraphs,n_sections,FRE,title_len,art_len,0,1,2,3,4,5,6,7,8,9,2017,2018,2019,2020,2021,2022,top5,top10
54,6,49.25,78,10572,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
68,3,65.12,52,7563,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
55,10,48.33,84,14995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
25,6,31.41,86,17790,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
14,2,56.45,61,5262,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
30,4,64.71,77,6099,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
35,4,50.26,34,6023,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
22,2,60.95,22,5589,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
24,5,78.79,40,3480,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
38,7,58.82,46,4079,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
19,1,66.54,29,4944,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
39,10,64.0,60,10099,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
61,6,58.92,57,18882,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
47,8,66.13,61,7191,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
23,7,78.08,42,5540,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
18,5,60.95,125,4469,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
51,1,50.06,25,8555,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
27,6,63.59,46,4194,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
62,12,52.6,54,15013,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
29,6,54.83,109,10445,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
20,1,70.53,40,3139,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
62,9,49.65,24,14969,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
52,9,54.15,82,10088,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
34,7,50.97,66,4882,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
31,2,78.35,54,2702,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
29,10,42.82,42,9625,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
20,9,55.74,49,3528,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
30,5,53.51,39,6666,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
28,6,61.36,41,12305,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
27,8,50.57,42,6561,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
24,1,73.07,38,2729,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
32,8,48.43,36,5119,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
42,6,44.34,37,9922,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
26,4,59.23,79,7573,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
18,6,40.38,41,4775,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
63,1,43.22,99,11989,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
19,5,66.67,39,4557,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
33,6,58.11,70,6615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
25,1,66.07,97,8513,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
40,5,53.85,44,7718,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
30,1,60.14,41,5922,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
30,4,75.81,36,4510,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
34,1,59.94,54,6149,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
41,8,52.6,57,15871,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
27,1,65.83,56,6944,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
14,1,53.92,52,8169,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
15,2,69.11,56,5150,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
42,5,64.3,38,14153,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
41,7,61.87,51,7880,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
34,12,56.35,43,4784,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
14,2,64.34,38,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
10,1,73.07,16,3351,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
41,5,63.73,46,9616,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
46,8,60.85,39,8634,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
69,7,68.81,54,14983,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
42,7,37.54,172,21826,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
17,5,52.49,49,5528,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
23,4,50.57,57,4142,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
18,8,67.69,32,4943,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
20,2,49.99,27,4567,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
41,9,60.85,28,7931,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
14,8,57.81,48,3348,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
29,6,64.91,44,5246,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
35,7,61.97,41,6606,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
19,2,56.59,28,2593,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
9,4,55.98,65,1486,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
20,5,43.12,49,6574,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
84,1,57.71,64,21576,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
35,4,50.77,47,7357,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
42,8,53.51,45,12897,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
16,5,60.14,34,5236,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
84,5,46.0,79,18533,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
25,3,70.53,47,7619,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
68,8,42.51,25,16137,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
23,2,58.92,41,6007,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
83,6,40.18,37,10460,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
45,5,64.0,43,7436,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
22,7,62.58,37,3418,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
67,9,56.49,35,12666,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
19,7,62.78,32,6473,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
40,1,72.56,70,6541,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
34,8,64.51,53,11124,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
29,8,60.95,29,11966,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
45,7,50.26,28,9137,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
25,5,59.09,37,3768,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
17,5,53.21,29,8167,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
25,7,56.08,32,7182,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
20,5,52.09,63,5607,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
14,4,55.13,36,4774,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
39,1,49.15,50,5150,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
29,10,54.76,35,4915,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
46,12,53.41,77,6826,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
19,5,59.74,49,5592,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
41,1,62.78,60,9276,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
24,6,55.68,29,4219,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
15,6,64.3,30,3121,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
37,3,60.85,42,11998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
48,7,39.77,76,14050,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
52,8,65.62,52,8911,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
20,9,58.58,45,2685,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
36,9,46.1,94,14957,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
43,10,62.27,65,10691,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
34,7,52.6,76,8781,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
29,1,57.61,36,3110,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
63,4,63.43,99,13971,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
50,5,60.95,94,12307,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
52,6,54.22,41,14277,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
15,4,58.42,30,7796,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
40,4,58.21,77,9266,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
24,3,44.95,31,5485,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
94,8,51.89,57,26011,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
24,1,61.36,43,4712,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
29,6,62.98,31,8922,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
26,8,45.56,76,6509,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
22,1,59.84,39,5080,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
16,1,65.66,66,5264,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
44,6,72.16,48,10908,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
36,1,54.56,43,6820,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
9,1,54.93,39,2975,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
26,14,52.6,42,5123,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
75,5,44.75,48,21074,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
91,8,43.77,36,33938,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
26,1,50.54,93,3254,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
24,1,54.93,66,4334,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
15,1,52.12,51,4940,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
20,2,82.75,23,3663,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
13,1,69.82,48,1554,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
42,5,60.89,85,15782,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
21,6,69.72,50,5209,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
34,7,61.46,51,11603,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
11,1,54.02,30,4741,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
29,1,64.1,30,9148,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
82,9,59.8,22,8174,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
33,9,69.11,53,4570,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
19,10,60.55,82,11977,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
13,5,62.78,17,3550,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
23,1,62.88,60,5513,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
17,1,54.12,34,3290,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
80,17,63.8,33,18702,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
41,8,53.31,59,17627,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
55,8,71.75,59,11388,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
14,1,65.01,97,2616,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
18,4,71.65,38,4883,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
75,14,60.95,42,13666,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
24,3,49.65,51,3226,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
19,1,53.1,52,6131,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
45,11,53.1,52,11332,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
44,6,73.78,39,6300,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
60,22,52.8,43,13277,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
23,8,44.54,29,6116,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
30,10,54.97,56,4568,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
33,1,46.17,33,6957,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
23,11,45.15,45,6140,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
26,2,61.8,73,3733,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
31,4,60.75,39,4927,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
76,11,68.81,63,7658,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
39,5,64.0,63,6859,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
68,6,48.33,79,14263,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2,1,75.5,48,1310,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
58,9,52.8,51,14123,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
30,8,33.38,93,9742,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
44,7,50.16,62,10791,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
52,6,58.99,79,8367,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
31,4,52.6,49,16149,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
55,11,50.46,55,13837,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
73,14,51.89,38,10354,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
18,1,73.78,24,5532,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
16,1,62.98,101,2154,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
36,6,52.6,45,9030,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
66,8,53.81,37,7253,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
21,5,58.52,32,8364,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
41,6,45.56,73,7047,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
20,3,60.75,44,5666,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
23,8,65.42,36,4085,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
36,1,56.76,54,6192,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
30,6,61.06,28,9470,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
16,5,71.55,51,3355,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
34,8,56.86,73,8836,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
10,1,74.19,72,4162,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
66,7,50.77,77,16252,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1.0
36,7,62.68,61,11290,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
22,2,67.99,36,2616,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
73,5,43.22,48,21638,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
26,4,52.6,61,5648,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
61,10,54.83,60,12917,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
12,6,63.19,63,2298,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
27,7,42.61,40,7465,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
36,1,50.57,55,15518,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
55,8,60.35,80,5644,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
24,1,83.56,32,3358,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
35,8,52.19,61,9994,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
44,5,69.41,76,14646,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
35,7,64.81,27,9358,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
15,4,60.55,62,5038,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
27,1,59.94,53,8733,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
23,2,56.25,53,3733,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
7,1,40.01,61,8073,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
24,5,59.26,65,11960,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
41,7,73.47,42,8678,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0
30,5,52.39,47,7786,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
17,4,59.53,26,2959,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
10,5,69.92,121,4200,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
23,1,48.74,26,6585,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
37,1,70.43,51,3384,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
44,6,47.22,47,9766,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
74,6,72.46,23,7991,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
22,6,47.83,44,12087,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
79,1,63.59,26,12150,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
48,8,51.07,51,10426,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
15,5,58.48,18,3394,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
24,6,63.9,43,3807,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
18,2,66.23,24,3879,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
27,4,71.85,36,2955,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
23,11,63.49,37,4105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
18,1,53.21,49,4769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
17,1,53.71,38,6059,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
33,9,62.78,60,4290,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
46,7,71.55,31,5975,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
46,8,46.91,48,18193,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
68,1,69.52,62,7181,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
17,5,42.92,30,3016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
23,6,69.31,51,5411,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
34,5,47.42,55,8404,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
33,7,59.94,57,7391,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
85,7,60.45,57,17549,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
65,8,51.48,59,25906,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
20,8,52.19,45,7147,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
20,6,63.8,35,1963,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
19,5,72.26,62,3387,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
28,5,61.56,30,9018,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
34,6,62.98,35,7876,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
32,3,73.68,51,5057,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
13,1,46.67,59,5836,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
38,10,42.31,55,6830,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
37,4,62.07,41,8072,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
18,3,71.75,65,3476,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
14,6,47.72,65,8712,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
38,12,56.15,57,7313,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
19,7,66.17,18,6152,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
29,5,53.71,57,4229,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
15,8,60.04,47,3273,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
10,5,70.53,36,2076,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
48,9,78.59,43,4860,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
22,8,64.41,69,3466,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
23,2,72.16,48,8674,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
18,4,54.73,73,3355,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
29,1,53.34,37,11908,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
58,2,63.39,57,7880,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
31,3,68.26,50,4453,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
39,1,61.56,31,7627,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
20,1,67.08,23,7553,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0
16,11,62.88,75,2620,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
34,7,65.01,51,9378,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
61,10,62.07,44,7962,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
16,2,45.76,59,5542,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
12,4,73.98,73,3735,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
17,2,57.71,25,2116,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
24,1,58.38,29,6092,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0
72,14,61.36,58,11965,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
38,3,39.43,34,11664,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
37,7,64.0,73,5104,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
19,8,57.71,59,8756,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
